CustomerId,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
15630913,45,management,single,tertiary,no,5694,yes,no,unknown,9,may,214,2,-1,0,unknown,no
15756680,34,blue-collar,single,secondary,no,297,yes,no,unknown,9,may,407,4,-1,0,unknown,no
15587913,32,blue-collar,married,primary,no,-89,yes,no,unknown,9,may,389,2,-1,0,unknown,no
15737605,28,admin.,single,secondary,no,244,yes,no,unknown,9,may,31,3,-1,0,unknown,no
15627876,30,services,married,secondary,no,152,yes,no,unknown,9,may,115,2,-1,0,unknown,no
15772601,41,management,single,tertiary,no,1696,yes,no,unknown,9,may,878,3,-1,0,unknown,no
15758606,36,blue-collar,married,unknown,no,714,no,no,unknown,9,may,277,3,-1,0,unknown,no
15657107,49,services,divorced,secondary,no,315,yes,no,unknown,9,may,117,2,-1,0,unknown,no
15622454,32,self-employed,married,tertiary,no,312,yes,no,unknown,9,may,262,2,-1,0,unknown,no
15775803,53,management,married,tertiary,no,913,yes,no,unknown,9,may,244,4,-1,0,unknown,no
15570859,44,unemployed,married,secondary,no,-407,yes,no,unknown,9,may,119,2,-1,0,unknown,no
15748381,34,entrepreneur,divorced,tertiary,no,338,yes,no,unknown,9,may,162,2,-1,0,unknown,no
15787189,56,admin.,divorced,secondary,yes,-435,yes,yes,unknown,9,may,185,2,-1,0,unknown,no
15666055,27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,unknown,no
15617648,32,blue-collar,married,secondary,no,120,yes,yes,unknown,9,may,214,3,-1,0,unknown,no
15755678,43,blue-collar,single,primary,no,0,no,no,unknown,9,may,71,3,-1,0,unknown,no
15624781,34,admin.,divorced,primary,no,9569,yes,no,unknown,9,may,43,2,-1,0,unknown,no
15779497,35,self-employed,married,secondary,no,351,yes,no,unknown,9,may,298,2,-1,0,unknown,no
15567399,28,admin.,married,secondary,no,2,yes,no,unknown,9,may,167,1,-1,0,unknown,no
15613656,52,management,married,primary,no,226,yes,no,unknown,9,may,86,4,-1,0,unknown,no
15734311,36,blue-collar,married,primary,no,95,yes,no,unknown,9,may,255,2,-1,0,unknown,no
15657214,35,management,single,tertiary,no,123,yes,no,unknown,9,may,83,3,-1,0,unknown,no
15799350,30,admin.,married,secondary,no,15,yes,no,unknown,9,may,257,1,-1,0,unknown,no
15729970,23,management,single,unknown,no,375,yes,no,unknown,9,may,194,3,-1,0,unknown,no
15725835,37,entrepreneur,divorced,secondary,no,1190,yes,no,unknown,9,may,268,3,-1,0,unknown,no
15745543,29,services,single,secondary,no,487,yes,yes,unknown,9,may,176,2,-1,0,unknown,no
15727384,28,self-employed,single,secondary,no,123,yes,no,unknown,9,may,97,1,-1,0,unknown,no
15666916,56,services,divorced,tertiary,no,2272,yes,no,unknown,9,may,263,5,-1,0,unknown,no
15732917,27,admin.,married,secondary,no,133,yes,yes,unknown,9,may,338,4,-1,0,unknown,no
15612050,33,blue-collar,single,primary,no,447,yes,no,unknown,9,may,180,2,-1,0,unknown,no
15726267,53,blue-collar,married,primary,no,-864,yes,no,unknown,9,may,322,5,-1,0,unknown,no
15780124,47,blue-collar,married,secondary,no,8,no,no,unknown,9,may,64,4,-1,0,unknown,no
15742238,50,services,married,secondary,no,107,yes,no,unknown,9,may,71,4,-1,0,unknown,no
15679024,31,admin.,single,secondary,no,620,no,no,unknown,9,may,166,3,-1,0,unknown,no
15715297,31,blue-collar,married,secondary,no,42,yes,no,unknown,9,may,210,3,-1,0,unknown,no
15633612,37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,no
15602929,37,management,single,tertiary,no,493,yes,no,unknown,9,may,328,7,-1,0,unknown,no
15696703,48,unemployed,married,primary,no,296,yes,no,unknown,9,may,164,8,-1,0,unknown,no
15756668,31,management,single,tertiary,no,6248,yes,no,unknown,9,may,154,2,-1,0,unknown,no
15565779,34,technician,married,secondary,no,484,no,no,unknown,9,may,84,4,-1,0,unknown,no
15795519,32,blue-collar,single,primary,no,12,yes,no,unknown,9,may,153,4,-1,0,unknown,no
15761477,54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,0,unknown,no
15731890,31,management,single,tertiary,no,606,yes,no,unknown,9,may,111,2,-1,0,unknown,no
15633043,55,services,married,secondary,no,560,yes,no,unknown,9,may,91,3,-1,0,unknown,no
15752953,27,blue-collar,married,secondary,no,564,yes,no,unknown,9,may,257,3,-1,0,unknown,no
15603088,36,blue-collar,married,secondary,no,771,yes,no,unknown,9,may,213,4,-1,0,unknown,no
15606613,33,technician,married,secondary,no,0,yes,yes,unknown,9,may,173,2,-1,0,unknown,no
15635939,43,blue-collar,married,primary,no,757,yes,no,unknown,9,may,315,4,-1,0,unknown,no
15666043,42,blue-collar,married,secondary,no,333,yes,no,unknown,9,may,190,3,-1,0,unknown,no
15746190,48,blue-collar,married,primary,no,418,yes,no,unknown,9,may,102,3,-1,0,unknown,no
15591357,41,admin.,single,secondary,no,-256,no,yes,unknown,9,may,35,3,-1,0,unknown,no
15658716,36,technician,married,secondary,no,494,yes,no,unknown,9,may,83,3,-1,0,unknown,no
15679909,32,services,single,secondary,no,85,yes,no,unknown,9,may,834,9,-1,0,unknown,no
15634262,58,management,single,unknown,no,127,yes,no,unknown,9,may,244,5,-1,0,unknown,no
15799825,40,services,married,secondary,no,69,yes,no,unknown,9,may,143,3,-1,0,unknown,no
15756875,31,management,married,tertiary,no,713,yes,no,unknown,9,may,1534,2,-1,0,unknown,no
15678146,42,blue-collar,married,primary,no,-10,yes,no,unknown,9,may,291,4,-1,0,unknown,no
15710743,34,blue-collar,divorced,secondary,no,-294,yes,no,unknown,12,may,163,2,-1,0,unknown,no
15595831,34,technician,married,secondary,no,222,yes,no,unknown,12,may,149,6,-1,0,unknown,no
15626684,35,technician,married,unknown,no,86,yes,no,unknown,12,may,33,4,-1,0,unknown,no
15709846,57,management,divorced,secondary,no,0,yes,yes,unknown,12,may,144,6,-1,0,unknown,no
15635459,28,blue-collar,married,primary,no,26,no,no,unknown,12,may,40,3,-1,0,unknown,no
15642544,50,technician,married,secondary,no,103,yes,no,unknown,12,may,79,6,-1,0,unknown,no
15566494,46,self-employed,married,tertiary,no,-80,yes,no,unknown,12,may,112,2,-1,0,unknown,no
15655238,28,blue-collar,married,secondary,no,131,yes,no,unknown,12,may,147,5,-1,0,unknown,no
15733429,57,unknown,married,unknown,no,106,no,no,unknown,12,may,836,4,-1,0,unknown,no
15814536,49,admin.,married,secondary,yes,15,no,no,unknown,12,may,290,5,-1,0,unknown,no
15771702,56,management,single,tertiary,no,4542,no,no,unknown,12,may,148,2,-1,0,unknown,no
15723008,56,blue-collar,married,secondary,no,172,yes,no,unknown,12,may,289,5,-1,0,unknown,no
15797160,49,management,divorced,tertiary,yes,0,yes,no,unknown,12,may,345,2,-1,0,unknown,no
15792222,50,management,married,tertiary,no,107,yes,no,unknown,12,may,1002,5,-1,0,unknown,no
15644765,47,admin.,single,secondary,no,15,no,no,unknown,12,may,181,4,-1,0,unknown,no
15610686,45,blue-collar,married,primary,no,101,yes,no,unknown,12,may,460,5,-1,0,unknown,yes
15730868,44,unemployed,married,secondary,no,304,yes,no,unknown,12,may,129,2,-1,0,unknown,no
15705991,51,blue-collar,married,tertiary,no,7816,yes,no,unknown,12,may,76,2,-1,0,unknown,no
15577078,34,blue-collar,married,secondary,no,0,yes,no,unknown,12,may,111,2,-1,0,unknown,no
15679550,25,management,married,tertiary,no,784,yes,yes,unknown,12,may,104,2,-1,0,unknown,no
15787655,30,blue-collar,married,primary,no,2581,no,no,unknown,12,may,221,2,-1,0,unknown,no
15668081,39,unemployed,divorced,secondary,no,507,yes,no,unknown,12,may,150,7,-1,0,unknown,no
15747980,25,student,married,tertiary,no,333,yes,no,unknown,12,may,399,3,-1,0,unknown,no
15710295,34,admin.,divorced,secondary,no,-220,yes,yes,unknown,12,may,115,4,-1,0,unknown,no
15724443,25,blue-collar,single,secondary,no,249,yes,no,unknown,12,may,149,5,-1,0,unknown,no
15571305,33,blue-collar,married,secondary,no,-257,yes,no,unknown,12,may,92,4,-1,0,unknown,no
15569503,44,services,divorced,secondary,no,210,no,yes,unknown,12,may,111,2,-1,0,unknown,no
15581840,55,retired,married,secondary,no,18722,yes,no,unknown,12,may,128,2,-1,0,unknown,no
15772262,54,admin.,married,secondary,no,42,yes,no,unknown,12,may,192,2,-1,0,unknown,no
15767794,43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no
15629338,35,blue-collar,married,secondary,no,325,no,no,unknown,12,may,592,2,-1,0,unknown,no
15790379,27,services,single,secondary,no,123,yes,no,unknown,12,may,105,3,-1,0,unknown,no
15750684,42,blue-collar,married,primary,no,-25,yes,no,unknown,12,may,62,2,-1,0,unknown,no
15697214,40,technician,married,secondary,no,66,yes,no,unknown,12,may,29,8,-1,0,unknown,no
15711015,31,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,59,4,-1,0,unknown,no
15573309,29,technician,married,tertiary,no,409,yes,no,unknown,12,may,247,3,-1,0,unknown,no
15805303,49,technician,married,secondary,no,4785,no,no,unknown,12,may,160,4,-1,0,unknown,no
15741385,59,retired,divorced,primary,no,121,yes,no,unknown,12,may,144,7,-1,0,unknown,no
15780254,37,management,married,tertiary,no,0,yes,no,unknown,12,may,346,4,-1,0,unknown,no
15744843,60,blue-collar,married,unknown,no,231,yes,no,unknown,12,may,57,2,-1,0,unknown,no
15815626,25,technician,single,secondary,no,1135,yes,no,unknown,12,may,396,3,-1,0,unknown,no
15784736,28,admin.,married,secondary,no,-201,yes,no,unknown,12,may,286,4,-1,0,unknown,no
15813412,40,services,single,secondary,no,-278,yes,no,unknown,12,may,400,3,-1,0,unknown,no
15809143,43,technician,single,tertiary,no,16,yes,no,unknown,12,may,282,4,-1,0,unknown,no
15617617,51,blue-collar,married,primary,yes,-283,yes,no,unknown,12,may,38,4,-1,0,unknown,no
15779738,28,admin.,single,secondary,no,-103,yes,no,unknown,12,may,252,4,-1,0,unknown,no
15668669,54,management,married,primary,no,113,no,no,unknown,12,may,76,3,-1,0,unknown,no
15687477,37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no
15578908,35,self-employed,married,tertiary,no,247,yes,no,unknown,12,may,167,2,-1,0,unknown,no
15687658,26,management,divorced,tertiary,yes,-402,no,yes,unknown,12,may,127,2,-1,0,unknown,no
15615020,55,services,single,secondary,no,-40,yes,no,unknown,12,may,178,2,-1,0,unknown,no
15608886,57,unemployed,married,secondary,no,3867,yes,no,unknown,12,may,71,2,-1,0,unknown,no
15602551,39,blue-collar,divorced,secondary,no,36,yes,no,unknown,12,may,109,2,-1,0,unknown,no
15672945,36,services,married,tertiary,no,2167,yes,yes,unknown,12,may,120,2,-1,0,unknown,no
15757408,35,management,single,tertiary,no,243,yes,no,unknown,12,may,102,3,-1,0,unknown,no
15806132,33,blue-collar,married,primary,no,2,yes,yes,unknown,12,may,409,2,-1,0,unknown,no
15813022,40,services,single,secondary,no,737,yes,no,unknown,12,may,117,2,-1,0,unknown,no
15673578,31,technician,married,secondary,no,286,no,no,unknown,12,may,177,4,-1,0,unknown,no
15757916,32,management,single,tertiary,no,311,no,no,unknown,12,may,757,2,-1,0,unknown,yes
15689168,27,management,single,tertiary,no,541,yes,no,unknown,12,may,145,1,-1,0,unknown,no
15769216,31,services,single,secondary,no,2963,yes,no,unknown,12,may,124,1,-1,0,unknown,no
15593295,28,blue-collar,single,secondary,yes,-871,yes,no,unknown,12,may,36,4,-1,0,unknown,no
15804814,33,blue-collar,divorced,secondary,no,75,yes,yes,unknown,12,may,94,2,-1,0,unknown,no
15778934,31,blue-collar,single,secondary,no,2597,yes,no,unknown,12,may,189,1,-1,0,unknown,no
15802351,25,services,married,secondary,no,-454,yes,no,unknown,12,may,24,1,-1,0,unknown,no
15630241,29,technician,married,secondary,no,0,no,no,unknown,12,may,33,2,-1,0,unknown,no
15719561,47,blue-collar,married,primary,no,304,yes,no,unknown,12,may,185,1,-1,0,unknown,no
15615096,59,blue-collar,divorced,primary,no,220,yes,no,unknown,12,may,165,1,-1,0,unknown,no
15659931,35,management,single,tertiary,no,561,yes,no,unknown,12,may,405,3,-1,0,unknown,no
15714586,33,blue-collar,married,primary,no,211,yes,no,unknown,12,may,172,2,-1,0,unknown,no
15634949,31,management,single,tertiary,no,4509,yes,no,unknown,12,may,207,3,-1,0,unknown,no
15589224,42,management,single,tertiary,no,196,yes,no,unknown,12,may,325,3,-1,0,unknown,no
15795990,26,technician,single,secondary,no,124,yes,no,unknown,12,may,57,8,-1,0,unknown,no
15603216,34,blue-collar,single,secondary,no,381,yes,no,unknown,12,may,102,1,-1,0,unknown,no
15631201,31,admin.,married,secondary,no,184,yes,no,unknown,12,may,378,3,-1,0,unknown,no
15686255,30,blue-collar,single,unknown,yes,-149,yes,yes,unknown,12,may,164,3,-1,0,unknown,no
15746594,54,admin.,married,unknown,no,-337,yes,no,unknown,12,may,288,2,-1,0,unknown,no
15718893,52,blue-collar,single,primary,no,210,yes,no,unknown,12,may,154,1,-1,0,unknown,no
15671609,40,blue-collar,divorced,primary,no,737,yes,yes,unknown,12,may,102,1,-1,0,unknown,no
15652540,56,blue-collar,divorced,secondary,no,75,yes,no,unknown,12,may,136,2,-1,0,unknown,no
15774857,25,student,single,tertiary,no,641,yes,no,unknown,12,may,53,1,-1,0,unknown,no
15791836,60,retired,married,secondary,no,78,yes,no,unknown,12,may,113,3,-1,0,unknown,no
15651554,43,blue-collar,married,primary,no,1558,yes,no,unknown,12,may,110,3,-1,0,unknown,no
15583576,32,entrepreneur,married,unknown,no,227,yes,no,unknown,12,may,523,1,-1,0,unknown,no
15732740,48,blue-collar,divorced,secondary,no,602,yes,no,unknown,12,may,231,1,-1,0,unknown,no
15723320,43,self-employed,single,secondary,no,798,yes,no,unknown,12,may,217,1,-1,0,unknown,no
15603851,37,technician,married,secondary,no,1047,yes,yes,unknown,12,may,151,1,-1,0,unknown,no
15777923,52,services,divorced,primary,no,111,yes,no,unknown,12,may,179,2,-1,0,unknown,no
15735719,25,services,single,secondary,no,-439,yes,no,unknown,12,may,293,1,-1,0,unknown,no
15703482,31,entrepreneur,single,tertiary,yes,37,yes,no,unknown,12,may,281,1,-1,0,unknown,no
15605835,35,blue-collar,married,secondary,no,362,yes,no,unknown,12,may,363,2,-1,0,unknown,no
15664881,27,admin.,single,secondary,no,1,yes,no,unknown,12,may,86,1,-1,0,unknown,no
15757568,41,self-employed,married,secondary,no,304,yes,no,unknown,12,may,1147,2,-1,0,unknown,no
15792660,34,technician,single,secondary,no,-89,yes,no,unknown,12,may,209,1,-1,0,unknown,no
15599722,55,technician,married,secondary,no,276,yes,no,unknown,12,may,486,1,-1,0,unknown,no
15726354,26,blue-collar,married,secondary,no,288,yes,no,unknown,12,may,49,2,-1,0,unknown,no
15610355,36,blue-collar,married,primary,no,650,yes,no,unknown,12,may,170,2,-1,0,unknown,no
15704284,45,admin.,married,secondary,no,171,yes,no,unknown,12,may,539,1,-1,0,unknown,no
15621893,27,technician,married,secondary,no,-302,yes,no,unknown,12,may,66,3,-1,0,unknown,no
15588219,31,admin.,married,secondary,no,337,no,no,unknown,12,may,51,1,-1,0,unknown,no
15688619,29,admin.,divorced,secondary,no,891,no,no,unknown,12,may,820,1,-1,0,unknown,no
15765518,26,blue-collar,single,secondary,no,199,yes,yes,unknown,12,may,125,1,-1,0,unknown,no
15616931,46,services,married,secondary,no,997,yes,no,unknown,12,may,398,1,-1,0,unknown,no
15758372,32,entrepreneur,married,tertiary,no,108,yes,yes,unknown,12,may,112,1,-1,0,unknown,no
15782591,25,admin.,single,tertiary,no,40,no,no,unknown,12,may,64,1,-1,0,unknown,no
15612109,54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown,no
15613712,31,technician,married,secondary,no,6890,yes,no,unknown,12,may,34,1,-1,0,unknown,no
15639322,33,admin.,single,secondary,no,395,yes,no,unknown,12,may,95,8,-1,0,unknown,no
15594349,28,technician,single,tertiary,no,-214,yes,no,unknown,12,may,140,3,-1,0,unknown,no
15574167,39,admin.,single,secondary,no,496,yes,no,unknown,12,may,788,2,-1,0,unknown,no
15811842,37,technician,married,secondary,no,183,yes,no,unknown,12,may,194,2,-1,0,unknown,no
15648794,36,blue-collar,married,primary,no,199,yes,no,unknown,12,may,165,4,-1,0,unknown,no
15771211,56,admin.,divorced,primary,no,179,yes,no,unknown,12,may,306,2,-1,0,unknown,no
15588614,59,retired,married,secondary,no,434,yes,no,unknown,12,may,63,3,-1,0,unknown,no
15630698,30,services,single,secondary,no,122,yes,no,unknown,12,may,501,2,-1,0,unknown,no
15694200,59,technician,married,secondary,no,371,yes,no,unknown,12,may,832,3,-1,0,unknown,no
15721426,27,blue-collar,single,secondary,no,3675,no,no,unknown,12,may,101,2,-1,0,unknown,no
15725997,29,entrepreneur,single,tertiary,no,11,yes,no,unknown,12,may,214,4,-1,0,unknown,no
15762138,48,services,married,secondary,no,194,yes,yes,unknown,12,may,290,6,-1,0,unknown,no
15750649,44,blue-collar,married,secondary,no,23,yes,no,unknown,12,may,388,2,-1,0,unknown,no
15685706,33,management,single,tertiary,no,1011,yes,no,unknown,12,may,1495,4,-1,0,unknown,no
15641835,39,blue-collar,single,primary,no,446,yes,no,unknown,12,may,183,1,-1,0,unknown,no
15586821,46,blue-collar,married,primary,no,-29,yes,no,unknown,12,may,322,1,-1,0,unknown,no
15569678,28,admin.,married,secondary,no,957,yes,yes,unknown,12,may,646,3,-1,0,unknown,no
15793842,31,blue-collar,married,secondary,no,297,yes,no,unknown,12,may,480,1,-1,0,unknown,no
15667554,40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
15794479,37,blue-collar,single,secondary,no,115,yes,no,unknown,12,may,74,1,-1,0,unknown,no
15585041,29,blue-collar,married,secondary,no,177,yes,no,unknown,12,may,146,3,-1,0,unknown,no
15780650,29,blue-collar,married,secondary,no,-28,yes,no,unknown,12,may,393,1,-1,0,unknown,no
15780846,24,blue-collar,married,secondary,no,951,yes,no,unknown,12,may,744,2,-1,0,unknown,no
15805260,32,admin.,single,secondary,no,5,yes,no,unknown,12,may,593,2,-1,0,unknown,no
15621629,26,admin.,single,secondary,no,586,yes,yes,unknown,12,may,215,1,-1,0,unknown,no
15662151,47,entrepreneur,married,unknown,yes,-1445,yes,no,unknown,12,may,379,2,-1,0,unknown,no
15747174,26,blue-collar,single,secondary,yes,-23,yes,no,unknown,12,may,315,1,-1,0,unknown,no
15651585,28,blue-collar,single,secondary,no,-284,yes,no,unknown,12,may,162,1,-1,0,unknown,no
15649738,58,blue-collar,married,secondary,no,1166,yes,no,unknown,12,may,493,1,-1,0,unknown,no
15633108,35,management,single,tertiary,no,244,yes,no,unknown,12,may,225,1,-1,0,unknown,no
15769254,29,services,single,secondary,no,-72,yes,no,unknown,12,may,208,1,-1,0,unknown,no
15704746,56,blue-collar,married,primary,no,1399,yes,no,unknown,12,may,80,4,-1,0,unknown,no
15637644,43,blue-collar,married,primary,no,0,yes,no,unknown,12,may,3,1,-1,0,unknown,no
15609562,45,blue-collar,married,secondary,no,431,yes,no,unknown,12,may,29,1,-1,0,unknown,no
15787459,31,admin.,single,secondary,no,130,yes,yes,unknown,12,may,132,1,-1,0,unknown,no
15762902,34,blue-collar,married,secondary,no,187,yes,no,unknown,12,may,379,2,-1,0,unknown,no
15738605,32,management,married,primary,no,142,yes,no,unknown,12,may,101,1,-1,0,unknown,no
15724889,33,technician,single,secondary,no,14,yes,no,unknown,12,may,188,1,-1,0,unknown,no
15730735,28,technician,single,secondary,no,-219,yes,no,unknown,12,may,386,2,-1,0,unknown,no
15689147,43,admin.,single,secondary,no,275,yes,no,unknown,12,may,457,4,-1,0,unknown,no
15730397,49,services,single,secondary,no,5028,yes,no,unknown,12,may,891,1,-1,0,unknown,no
15762169,27,services,single,secondary,no,118,yes,yes,unknown,12,may,53,1,-1,0,unknown,no
15589320,30,services,single,secondary,no,290,yes,no,unknown,12,may,446,1,-1,0,unknown,no
15799211,32,blue-collar,married,primary,no,1064,yes,no,unknown,12,may,326,1,-1,0,unknown,no
15798310,37,services,divorced,secondary,no,904,yes,no,unknown,12,may,507,1,-1,0,unknown,no
15609998,31,technician,single,secondary,no,628,yes,no,unknown,12,may,1083,2,-1,0,unknown,no
15583548,56,retired,married,primary,no,13,yes,no,unknown,12,may,123,2,-1,0,unknown,no
15761763,26,technician,married,tertiary,no,450,yes,yes,unknown,12,may,1266,1,-1,0,unknown,no
15764409,43,blue-collar,married,secondary,no,-63,yes,no,unknown,12,may,160,4,-1,0,unknown,no
15710161,48,technician,divorced,secondary,no,164,yes,no,unknown,12,may,139,2,-1,0,unknown,no
15735246,31,blue-collar,single,primary,no,985,yes,no,unknown,12,may,178,2,-1,0,unknown,no
15791700,36,services,single,secondary,no,616,yes,yes,unknown,12,may,156,3,-1,0,unknown,no
15670753,24,blue-collar,married,secondary,no,237,yes,no,unknown,12,may,200,2,-1,0,unknown,no
15573876,29,unemployed,married,secondary,no,380,no,yes,unknown,12,may,154,2,-1,0,unknown,no
15770174,23,admin.,single,secondary,no,290,yes,no,unknown,12,may,163,4,-1,0,unknown,no
15641114,54,entrepreneur,divorced,secondary,no,104,yes,no,unknown,12,may,391,1,-1,0,unknown,no
15682435,24,blue-collar,single,secondary,no,117,yes,yes,unknown,12,may,470,1,-1,0,unknown,no
15751788,25,technician,single,secondary,no,276,yes,no,unknown,12,may,268,4,-1,0,unknown,no
15672598,36,technician,single,secondary,no,-475,yes,no,unknown,12,may,793,5,-1,0,unknown,no
15762803,40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,unknown,no
15812982,29,admin.,single,secondary,no,382,yes,no,unknown,12,may,460,1,-1,0,unknown,no
15597901,29,admin.,married,primary,no,624,yes,no,unknown,12,may,246,1,-1,0,unknown,no
15731507,48,blue-collar,single,primary,no,396,yes,no,unknown,12,may,194,3,-1,0,unknown,no
15809826,23,admin.,single,secondary,no,5,no,no,unknown,12,may,413,1,-1,0,unknown,no
15764237,37,admin.,single,secondary,no,18,no,no,unknown,12,may,574,6,-1,0,unknown,no
15769917,31,blue-collar,married,primary,no,-464,yes,yes,unknown,12,may,256,4,-1,0,unknown,no
15641850,29,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown,no
15770974,56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,no
15803749,28,services,single,secondary,no,-260,yes,no,unknown,12,may,170,2,-1,0,unknown,no
15684999,44,blue-collar,married,secondary,no,236,yes,no,unknown,12,may,596,1,-1,0,unknown,no
15770225,48,blue-collar,married,secondary,no,684,yes,yes,unknown,12,may,139,1,-1,0,unknown,no
15627484,30,blue-collar,married,secondary,no,458,yes,no,unknown,12,may,177,3,-1,0,unknown,no
15610337,32,unemployed,married,primary,no,324,yes,no,unknown,12,may,577,1,-1,0,unknown,no
15752488,41,blue-collar,married,primary,no,1052,yes,yes,unknown,12,may,335,1,-1,0,unknown,no
15610056,30,management,divorced,secondary,no,37,no,no,unknown,12,may,262,2,-1,0,unknown,no
15806049,37,blue-collar,married,secondary,no,454,yes,no,unknown,12,may,115,1,-1,0,unknown,no
15736069,30,blue-collar,single,secondary,no,573,yes,no,unknown,12,may,116,2,-1,0,unknown,no
15763662,28,technician,single,secondary,no,34,yes,no,unknown,12,may,136,4,-1,0,unknown,no
15615575,33,technician,single,secondary,no,341,no,yes,unknown,12,may,289,3,-1,0,unknown,no
15691723,41,blue-collar,married,unknown,no,31,no,no,unknown,12,may,529,2,-1,0,unknown,no
15774098,42,management,married,secondary,no,-189,yes,no,unknown,12,may,247,2,-1,0,unknown,no
15750808,50,admin.,single,secondary,no,424,yes,no,unknown,12,may,72,2,-1,0,unknown,no
15744368,23,student,single,tertiary,no,250,yes,no,unknown,12,may,166,2,-1,0,unknown,no
15610594,38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no
15756125,31,blue-collar,divorced,secondary,no,387,yes,no,unknown,12,may,220,3,-1,0,unknown,no
15623277,35,admin.,single,secondary,no,855,yes,no,unknown,12,may,241,3,-1,0,unknown,no
15795954,52,admin.,divorced,secondary,no,944,yes,no,unknown,12,may,198,3,-1,0,unknown,no
15671969,36,blue-collar,married,secondary,no,134,no,no,unknown,12,may,98,2,-1,0,unknown,no
15791268,28,blue-collar,single,secondary,no,2845,yes,no,unknown,12,may,182,2,-1,0,unknown,no
15713655,27,management,single,tertiary,no,2420,yes,no,unknown,12,may,391,2,-1,0,unknown,no
15633930,24,student,single,tertiary,no,1535,yes,no,unknown,12,may,126,2,-1,0,unknown,no
15712849,45,management,single,tertiary,no,0,no,no,unknown,12,may,55,2,-1,0,unknown,no
15639077,39,technician,married,secondary,no,504,yes,no,unknown,12,may,495,1,-1,0,unknown,no
15808784,38,blue-collar,single,secondary,no,-329,yes,no,unknown,12,may,86,4,-1,0,unknown,no
15648577,24,blue-collar,married,secondary,no,94,yes,no,unknown,12,may,166,2,-1,0,unknown,no
15670345,35,management,divorced,tertiary,no,538,yes,no,unknown,12,may,66,4,-1,0,unknown,no
15633112,32,admin.,divorced,secondary,yes,-18,yes,no,unknown,12,may,155,3,-1,0,unknown,no
15714397,48,housemaid,divorced,primary,no,26,yes,no,unknown,12,may,311,3,-1,0,unknown,no
15780038,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,no
15756305,46,blue-collar,married,primary,no,633,yes,no,unknown,12,may,236,10,-1,0,unknown,no
15578799,28,technician,single,secondary,no,205,yes,no,unknown,12,may,92,3,-1,0,unknown,no
15800326,50,admin.,married,secondary,no,1114,yes,yes,unknown,12,may,298,2,-1,0,unknown,no
15785485,44,blue-collar,married,secondary,no,78,yes,no,unknown,12,may,253,2,-1,0,unknown,no
15783958,38,management,married,tertiary,no,762,yes,no,unknown,12,may,163,2,-1,0,unknown,no
15727546,33,self-employed,married,primary,no,1862,yes,no,unknown,12,may,65,1,-1,0,unknown,no
15739576,57,management,single,tertiary,no,73,no,no,unknown,12,may,41,1,-1,0,unknown,no
15631333,40,technician,married,secondary,no,2576,yes,yes,unknown,12,may,10,11,-1,0,unknown,no
15604782,42,management,married,primary,no,470,yes,no,unknown,12,may,221,1,-1,0,unknown,no
15589643,32,services,married,secondary,no,206,yes,yes,unknown,12,may,370,1,-1,0,unknown,no
15585533,55,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,467,5,-1,0,unknown,no
15681506,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,no
15630551,42,management,divorced,tertiary,no,1750,yes,no,unknown,12,may,248,2,-1,0,unknown,no
15698349,23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,no
15776631,31,blue-collar,married,secondary,no,286,yes,yes,unknown,12,may,260,2,-1,0,unknown,no
15762216,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
15623927,34,admin.,married,secondary,no,247,yes,yes,unknown,12,may,1727,5,-1,0,unknown,no
15681402,46,entrepreneur,married,tertiary,no,-43,no,no,unknown,12,may,138,8,-1,0,unknown,no
15586264,55,blue-collar,married,primary,no,309,yes,no,unknown,12,may,115,4,-1,0,unknown,no
15594685,33,entrepreneur,single,secondary,no,339,yes,no,unknown,12,may,212,2,-1,0,unknown,no
15812945,47,self-employed,divorced,secondary,no,218,yes,no,unknown,12,may,58,7,-1,0,unknown,no
15734628,33,management,single,tertiary,no,4128,yes,no,unknown,12,may,456,6,-1,0,unknown,no
15629323,40,management,single,tertiary,no,867,yes,yes,unknown,12,may,145,4,-1,0,unknown,no
